id,stripe_id,consumed,good_until,charged_at,price_id,subscriber_id,do_not_renew,notify_via_email,notify_via_push,notify_via_sms,status,was_trial,paid_until,subscriber_since,amount_paid_in_cents,application_fee_in_cents,days_in_subscription
11150,,-1,,,283,8978,f,t,t,t,6,f,,,0,0,0
11157,,-1,,,301,4014,f,t,t,t,6,f,,,0,0,0
11158,,-1,,,301,4014,f,t,t,t,6,f,,,0,0,0
11159,,-1,,,157,5774,f,t,t,t,6,f,,,0,0,0
11132,sub_1KWnbUJMuPhqEMciVd4hhHLG,-1,2022-03-24 14:07:56-06,,42,4257,f,t,t,t,20,f,2022-03-24 16:07:56-06,2022-02-24 14:07:56-06,4999,750,28
11130,sub_1KWnRMJMuPhqEMcikt938aId,-1,2022-03-27 13:57:28-06,,45,8311,t,t,t,t,20,t,2022-02-27 15:57:28-06,,0,0,28
11131,sub_1KWnYuJMuPhqEMciY22KAkKE,-1,2022-03-03 14:05:16-06,,86,8951,t,f,t,t,20,f,2022-03-03 16:05:16-06,2022-02-24 14:05:16-06,2500,450,7
11133,,-1,,,364,8959,f,t,t,t,6,f,,,0,0,0
11134,,-1,,,301,6819,f,t,t,t,6,f,,,0,0,0
11135,,-1,,,301,8112,f,t,t,t,6,f,,,0,0,0
11136,,-1,,,157,8961,f,t,t,t,6,f,,,0,0,0
11137,,-1,,,301,6819,f,t,t,t,6,f,,,0,0,0
11165,sub_1KWqFGJMuPhqEMcigxj5yKZM,-1,2022-03-27 16:57:10-06,,157,5889,f,t,t,t,20,t,2022-03-27 18:57:10-06,2022-02-27 16:57:10-06,8499,1105,28
11138,,-1,,,301,8963,f,t,t,t,6,f,,,0,0,0
11139,,-1,,,301,8966,f,t,t,t,6,f,,,0,0,0
11169,,-1,,,263,4505,f,t,t,t,6,f,,,0,0,0
11166,sub_1KWqN6JMuPhqEMciQ2ar53TY,-1,2022-03-27 17:05:16-06,,157,2874,t,t,t,t,20,t,2022-02-27 19:05:16-06,,0,0,28
11152,,-1,,,124,2,f,t,t,t,6,f,,,0,0,0
11153,,-1,,,123,2,f,t,t,t,6,f,,,0,0,0
11154,,-1,,,125,2,f,t,t,t,6,f,,,0,0,0
11155,,-1,,,301,8848,f,t,t,t,6,f,,,0,0,0
11141,sub_1KWoF2JMuPhqEMciA09I3hXs,-1,2022-03-03 14:48:48-06,,350,8968,f,t,t,t,20,f,2022-03-03 16:48:48-06,2022-02-24 14:48:48-06,700,126,7
8019,sub_1KRlSjJMuPhqEMciv9LO2Nuu,-1,2022-03-03 16:50:05-06,,140,4957,f,t,t,t,20,f,2022-03-03 18:50:05-06,2022-02-10 16:50:05-06,2000,360,7
11172,,-1,,,350,647,f,t,t,t,6,f,,,0,0,0
7833,sub_1KRUaqJMuPhqEMciGUM3RHVI,-1,2022-03-02 22:49:20-06,,158,5774,t,t,t,t,7,f,2022-03-03 00:49:20-06,2022-02-09 22:49:20-06,3499,525,7
11170,sub_1KWqw4JMuPhqEMciK8u3ztXx,-1,2022-02-28 17:41:24-06,,85,3085,t,t,t,t,20,f,2022-02-27 19:41:24-06,2022-02-24 17:41:24-06,1500,270,1
11160,sub_1KWpkKJMuPhqEMcitjRIGaZ9,-1,2022-03-24 16:25:12-06,,157,5774,f,t,t,t,20,t,2022-03-24 18:25:12-06,,0,0,28
11167,,-1,,,301,8659,f,t,t,t,6,f,,,0,0,0
11162,,-1,,,243,8982,f,t,t,t,6,f,,,0,0,0
11163,,-1,,,267,8981,f,t,t,t,6,f,,,0,0,0
9074,sub_1KUI23JMuPhqEMciniFoNVSp,-1,2022-03-03 16:00:59-06,,158,6386,f,t,t,t,20,f,2022-03-03 18:00:59-06,2022-02-17 16:00:59-06,3294,494,7
11173,sub_1KWrBwJMuPhqEMcidTnBz6os,-1,2022-03-03 17:57:48-06,,158,8997,f,t,t,t,20,f,2022-03-03 19:57:48-06,2022-02-24 17:57:48-06,3499,455,7
11174,,-1,,,350,8998,f,t,t,t,6,f,,,0,0,0
11175,,-1,,,351,8999,f,t,t,t,6,f,,,0,0,0
11176,,-1,,,303,4588,f,t,t,t,6,f,,,0,0,0
11171,,-1,,,301,4505,f,t,t,t,6,f,,,0,0,0
11177,,-1,,,301,4475,f,t,t,t,6,f,,,0,0,0
11178,,-1,,,348,8,f,t,t,t,6,f,,,0,0,0
3531,sub_1KBSTyJMuPhqEMciAKJLhH0K,-1,2022-03-24 18:00:00-06,,77,1991,f,t,t,t,20,t,2022-03-24 20:00:00-06,2022-01-24 18:00:00-06,4999,900,28
11179,,-1,,,301,9008,f,t,t,t,6,f,,,0,0,0
11180,,-1,,,30,6168,f,t,t,t,6,f,,,0,0,0
11183,sub_1KWuGYJMuPhqEMciPvGwIqsP,-1,2022-03-24 21:14:46-06,,328,7513,f,t,t,t,20,f,2022-03-24 23:14:46-06,2022-02-24 21:14:46-06,3000,540,28
11181,,-1,,,284,8105,f,t,t,t,6,f,,,0,0,0
11182,,-1,,,272,9011,f,t,t,t,6,f,,,0,0,0
11185,sub_1KWuU2JMuPhqEMciR5eD1u0H,-1,2022-03-01 17:00:00-06,,214,6117,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11187,sub_1KWunWJMuPhqEMcijj14OPfk,-1,2022-03-01 17:00:00-06,,214,6405,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11188,sub_1KWuqZJMuPhqEMcidmCkTNm0,-1,2022-03-01 17:00:00-06,,214,4454,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11189,,-1,,,214,5105,f,t,t,t,6,f,,,0,0,0
11142,sub_1KWoHNJMuPhqEMciNIoMPglE,-1,2022-03-24 14:51:13-06,,42,8969,f,t,t,t,5,f,,,0,0,28
11184,sub_1KWuPAJMuPhqEMcilULlKvri,-1,2022-03-01 17:00:00-06,,214,7023,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11161,sub_1KWpnAJMuPhqEMci1ceV4kpo,-1,2022-03-03 16:28:08-06,,158,5752,f,t,t,t,5,f,,,0,0,7
11129,sub_1KWnE6JMuPhqEMciaWTlHZYY,-1,2022-03-24 13:43:46-06,,69,6952,f,f,t,t,20,f,2022-03-24 15:43:46-06,2022-02-24 13:43:46-06,4999,900,28
11186,sub_1KWun1JMuPhqEMciidufBj36,-1,2022-02-27 21:48:19-06,,3,994,t,t,t,t,10,t,2022-02-27 23:48:19-06,,0,0,3
11190,,-1,,,301,9016,f,t,t,t,6,f,,,0,0,0
11191,,-1,,,301,9017,f,t,t,t,6,f,,,0,0,0
11192,,-1,,,301,9018,f,t,t,t,6,f,,,0,0,0
11193,,-1,,,214,3752,f,t,t,t,6,f,,,0,0,0
11194,,-1,,,157,3519,f,t,t,t,6,f,,,0,0,0
11195,,-1,,,157,3519,f,t,t,t,6,f,,,0,0,0
11249,sub_1KWzhPJMuPhqEMci0fIohXm7,-1,2022-03-01 17:00:00-06,,214,7444,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11205,,-1,,,372,8381,f,t,t,t,6,f,,,0,0,0
11206,,-1,,,214,2671,f,t,t,t,6,f,,,0,0,0
11245,sub_1KWzUEJMuPhqEMcisv25zpde,-1,2022-03-04 02:49:14-06,,158,8148,f,t,t,t,20,f,2022-03-04 04:49:14-06,2022-02-25 02:49:14-06,3149,409,7
11235,sub_1KWyz8JMuPhqEMciDcxB970D,-1,2022-03-01 17:00:00-06,,15,4009,t,f,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11197,,-1,,,317,9014,f,t,t,t,6,f,,,0,0,0
11198,,-1,,,214,1565,f,t,t,t,6,f,,,0,0,0
11199,,-1,,,301,8817,f,t,t,t,6,f,,,0,0,0
11200,,-1,,,350,1880,f,t,t,t,6,f,,,0,0,0
11236,sub_1KWz2yJMuPhqEMciAVz3f0ys,-1,2022-05-31 16:00:00-05,,206,4009,f,t,t,t,10,t,2022-05-31 18:00:00-05,,0,0,95
11221,sub_1KWxDuJMuPhqEMcir5Xjdl9M,-1,2022-03-25 00:24:14-06,,175,4009,f,f,t,t,20,t,2022-03-25 02:24:14-06,,0,0,28
11229,sub_1KWyV5JMuPhqEMciG0K1j0qi,-1,2022-03-04 01:46:03-06,,350,4145,f,t,t,t,20,f,2022-03-04 03:46:03-06,2022-02-25 01:46:03-06,700,126,7
11231,,-1,,,157,9030,f,t,t,t,6,f,,,0,0,0
11253,sub_1KX0meJMuPhqEMciFl84KIR8,-1,2022-03-01 17:00:00-06,,214,6591,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11207,sub_1KWvt8JMuPhqEMciQ2rS3RDv,-1,2022-02-27 22:58:41-06,,283,9020,t,t,t,t,10,t,2022-02-28 00:58:41-06,,0,0,3
11196,sub_1KWvAeJMuPhqEMciErVLlkBE,-1,2022-03-01 17:00:00-06,,214,6776,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11214,,-1,,,175,4009,f,t,t,t,6,f,,,0,0,0
11215,,-1,,,178,4009,f,t,t,t,6,f,,,0,0,0
11216,,-1,,,177,4009,f,t,t,t,6,f,,,0,0,0
11217,,-1,,,176,4009,f,t,t,t,6,f,,,0,0,0
11218,,-1,,,214,755,f,t,t,t,6,f,,,0,0,0
11219,,-1,,,175,6,f,t,t,t,6,f,,,0,0,0
11203,,-1,,,214,4952,f,t,t,t,6,f,,,0,0,0
11226,,-1,,,125,4009,f,t,t,t,6,f,,,0,0,0
11201,sub_1KWvcUJMuPhqEMciGNMeTaGe,-1,2022-03-01 17:00:00-06,,214,4600,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11208,sub_1KWvu2JMuPhqEMciDNs3TejD,-1,2022-02-27 22:59:38-06,,157,9019,f,t,t,t,10,t,2022-02-28 00:59:38-06,,0,0,3
11209,,-1,,,219,8839,f,t,t,t,6,f,,,0,0,0
11222,sub_1KWxKaJMuPhqEMciEfMsCNXM,-1,2022-03-04 00:31:08-06,,350,9026,f,t,t,t,20,f,2022-03-04 02:31:08-06,2022-02-25 00:31:08-06,700,126,7
11225,sub_1KWxXnJMuPhqEMciPuSpq3to,-1,2022-02-28 00:44:47-06,,324,7499,f,t,t,t,10,t,2022-02-28 02:44:47-06,,0,0,3
11227,,-1,,,301,9028,f,t,t,t,6,f,,,0,0,0
11210,sub_1KWw5rJMuPhqEMcig9P27EwA,-1,2022-03-01 17:00:00-06,,214,6248,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11202,sub_1KWvdZJMuPhqEMciajOd2EPr,-1,2022-03-01 17:00:00-06,,214,4405,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11211,,-1,,,214,5187,f,t,t,t,6,f,,,0,0,0
11212,,-1,,,157,9025,f,t,t,t,6,f,,,0,0,0
11233,sub_1KWytSJMuPhqEMciK5zEvj4q,-1,2022-04-01 17:00:00-06,,317,4009,f,f,t,t,10,t,2022-04-01 19:00:00-06,,0,0,35
11234,sub_1KWyvdJMuPhqEMciD04Vxg4f,-1,2022-12-31 17:00:00-06,,267,4009,t,f,t,f,7,t,2022-12-31 19:00:00-06,,0,0,309
11237,,-1,,,158,8148,f,t,t,t,6,f,,,0,0,0
11223,sub_1KWxLDJMuPhqEMciaOsuxa0M,-1,2022-03-25 00:31:47-06,,150,5801,f,t,t,t,20,f,2022-03-25 02:31:47-06,2022-02-25 00:31:47-06,999,180,28
11224,,-1,,,319,7499,f,t,t,t,6,f,,,0,0,0
11238,,-1,,,157,8148,f,t,t,t,6,f,,,0,0,0
11039,sub_1KWcjRJMuPhqEMciwLJGoKzc,-1,2022-02-28 02:31:25-06,,284,7860,t,t,t,t,9,f,2022-02-25 04:31:25-06,2022-02-24 02:31:25-06,1000,180,1
11230,sub_1KWyeiJMuPhqEMci2U9EBVyU,-1,2022-02-28 01:56:00-06,,276,9011,t,t,t,t,10,t,2022-02-28 03:56:00-06,,0,0,3
11232,,-1,,,301,9032,f,t,t,t,6,f,,,0,0,0
11239,,-1,,,301,9033,f,t,t,t,6,f,,,0,0,0
11240,,-1,,,301,9035,f,t,t,t,6,f,,,0,0,0
11241,,-1,,,301,9035,f,t,t,t,6,f,,,0,0,0
11242,,-1,,,157,9034,f,t,t,t,6,f,,,0,0,0
11243,,-1,,,157,9035,f,t,t,t,6,f,,,0,0,0
11244,,-1,,,301,8224,f,t,t,t,6,f,,,0,0,0
11247,,-1,,,301,8606,f,t,t,t,6,f,,,0,0,0
11246,,-1,,,301,9034,f,t,t,t,6,f,,,0,0,0
11248,,-1,,,214,5507,f,t,t,t,6,f,,,0,0,0
11250,,-1,,,285,7839,f,t,t,t,6,f,,,0,0,0
11213,sub_1KWwdaJMuPhqEMciqwHMVGiR,-1,2022-03-01 17:00:00-06,,214,6749,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11251,sub_1KX0N2JMuPhqEMciL0kiD5AI,-1,2022-02-28 03:45:52-06,,217,4657,t,f,t,t,10,t,2022-02-28 05:45:52-06,,0,0,3
11252,sub_1KX0T6JMuPhqEMciJTDZ9ZF8,-1,2022-02-28 03:52:08-06,,157,6168,t,f,t,t,10,t,2022-02-28 05:52:08-06,,0,0,3
11220,sub_1KWxD7JMuPhqEMciLnmb5xvg,-1,2022-03-01 17:00:00-06,,214,7417,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11254,,-1,,,275,7759,f,t,t,t,6,f,,,0,0,0
11255,sub_1KX0tLJMuPhqEMciLE0HS856,-1,2022-02-28 04:19:15-06,,275,7759,t,t,t,t,10,t,2022-02-28 06:19:15-06,,0,0,3
11256,sub_1KX1WlJMuPhqEMciqkhv9kAR,-1,2022-02-28 04:59:59-06,,284,7839,f,t,t,t,7,f,2022-02-26 06:59:59-06,2022-02-25 04:59:59-06,1000,180,1
11257,,-1,,,350,2710,f,t,t,t,6,f,,,0,0,0
11204,sub_1KWvfCJMuPhqEMcizYqKfiVc,-1,2022-03-01 17:00:00-06,,214,2557,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11287,sub_1KX5lDJMuPhqEMci0CHw7xGy,-1,2022-03-04 09:31:11-06,,127,9051,f,t,t,t,20,f,2022-03-04 11:31:11-06,2022-02-25 09:31:11-06,1000,180,7
11290,,-1,,,350,9052,f,t,t,t,6,f,,,0,0,0
11276,sub_1KX4vfJMuPhqEMcicoehEAEn,-1,2022-02-28 08:37:55-06,,131,8613,t,f,t,f,10,t,2022-02-28 10:37:55-06,,0,0,3
11274,sub_1KX4sjJMuPhqEMcixHcgjnF8,-1,2022-02-28 08:34:53-06,,283,8613,t,f,t,f,10,t,2022-02-28 10:34:53-06,,0,0,3
11260,sub_1KX3aMJMuPhqEMcidZXBv2rq,-1,2022-03-25 07:11:50-06,,42,6920,f,t,t,t,20,f,2022-03-25 09:11:50-06,2022-02-25 07:11:50-06,4999,750,28
11291,,-1,,,350,1364,f,t,t,t,6,f,,,0,0,0
11273,sub_1KX4qgJMuPhqEMci3fWXGu9k,-1,2022-12-31 17:00:00-06,,267,8613,t,f,t,f,10,t,2022-12-31 19:00:00-06,,0,0,309
11277,sub_1KX4yWJMuPhqEMcilHqwv886,-1,2022-02-28 08:40:52-06,,328,8613,t,f,t,f,10,t,2022-02-28 10:40:52-06,,0,0,3
11262,,-1,,,301,9043,f,t,t,t,6,f,,,0,0,0
11263,,-1,,,301,9043,f,t,t,t,6,f,,,0,0,0
11264,,-1,,,301,9042,f,t,t,t,6,f,,,0,0,0
11265,,-1,,,301,9043,f,t,t,t,6,f,,,0,0,0
11266,,-1,,,301,9043,f,t,t,t,6,f,,,0,0,0
11267,,-1,,,301,8613,f,t,t,t,6,f,,,0,0,0
11300,sub_1KX7WIJMuPhqEMcikNMt5y08,-1,2022-03-01 17:00:00-06,,214,1104,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11305,,-1,,,225,9069,f,t,t,t,6,f,,,0,0,0
10315,sub_1KVyxYJMuPhqEMciVfghBT9a,-1,2022-03-25 08:03:20-06,,276,8323,f,t,t,t,20,t,2022-03-25 10:03:20-06,2022-02-25 08:03:20-06,2500,450,28
11699,,-1,,,434,9279,f,t,t,t,6,f,,,0,0,0
11285,,-1,,,301,3105,f,t,t,t,6,f,,,0,0,0
11286,,-1,,,301,3105,f,t,t,t,6,f,,,0,0,0
11097,sub_1KWk0XJMuPhqEMcibxNnEAUp,-1,2022-02-25 10:17:33-06,,323,3572,f,t,t,t,5,f,,,0,0,1
11278,,-1,,,150,5652,f,t,t,t,6,f,,,0,0,0
11294,sub_1KX6oXJMuPhqEMciokE0mFib,-1,2022-02-28 10:38:41-06,,351,8617,f,t,t,t,10,t,2022-02-28 12:38:41-06,,0,0,3
11269,sub_1KX4fmJMuPhqEMciqjXsgygZ,-1,2022-02-28 08:21:30-06,,157,9043,f,t,t,t,10,t,2022-02-28 10:21:30-06,,0,0,3
11280,sub_1KX5MoJMuPhqEMcidWTUV1Lt,-1,2022-02-28 09:05:57-06,,157,9045,t,t,t,t,7,t,2022-02-28 11:05:57-06,,0,0,3
11270,,-1,,,15,8613,f,t,t,t,6,f,,,0,0,0
11271,,-1,,,15,8613,f,t,t,t,6,f,,,0,0,0
11272,,-1,,,214,5017,f,t,t,t,6,f,,,0,0,0
11279,sub_1KX5BrJMuPhqEMciMlpVGqj7,-1,2022-03-04 08:54:39-06,,30,5652,f,t,t,t,7,t,2022-03-04 10:54:39-06,,0,0,7
11295,,-1,,,301,5049,f,t,t,t,6,f,,,0,0,0
6133,sub_1KLpzPJMuPhqEMciKbKoq7Ve,-1,2022-03-25 08:27:19-06,,69,4276,f,t,t,t,20,f,2022-03-25 10:27:19-06,2022-01-25 08:27:19-06,4999,900,28
11288,,-1,,,15,434,f,t,t,t,6,f,,,0,0,0
10355,sub_1KW1s2JMuPhqEMciVWEG9p1g,-1,2022-02-28 11:09:50-06,,284,6995,f,t,t,t,20,f,2022-02-28 13:09:50-06,2022-02-22 11:09:50-06,1000,180,1
11289,,-1,,,15,434,f,t,t,t,6,f,,,0,0,0
11275,sub_1KX4u4JMuPhqEMci1aaLyMDF,-1,2022-02-28 08:36:15-06,,243,8613,t,f,t,f,10,t,2022-02-28 10:36:15-06,,0,0,3
11282,sub_1KX5I0JMuPhqEMci47Yqg60u,-1,2022-02-28 09:00:59-06,,281,5652,f,t,t,t,7,t,2022-02-28 11:00:59-06,,0,0,3
11284,,-1,,,350,9049,f,t,t,t,6,f,,,0,0,0
11292,sub_1KX6BhJMuPhqEMciP1JUCkFd,-1,2022-02-28 09:58:33-06,,272,9056,t,t,t,t,10,t,2022-02-28 11:58:33-06,,0,0,3
11261,sub_1KX4DZJMuPhqEMciOgvVhECf,-1,2022-03-01 17:00:00-06,,214,1427,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11910,,-1,,,429,9376,f,t,t,t,6,f,,,0,0,0
10343,sub_1KW0ElJMuPhqEMcickTwviJv,-1,2022-03-25 09:25:10-06,,163,6763,f,t,t,t,20,t,2022-03-25 11:25:10-06,2022-02-25 09:25:10-06,2999,540,28
11299,sub_1KX7UiJMuPhqEMcihlL5FbcA,-1,2022-02-28 11:22:15-06,,157,9025,f,t,t,t,10,t,2022-02-28 13:22:15-06,,0,0,3
11298,sub_1KX7LaJMuPhqEMciFb9dYTqO,-1,2022-02-28 11:12:49-06,,34,6952,f,f,t,t,10,t,2022-02-28 13:12:49-06,,0,0,3
11297,,-1,,,301,8799,f,t,t,t,6,f,,,0,0,0
11228,sub_1KWxvTJMuPhqEMcir2xFWHC3,-1,2022-03-04 01:09:15-06,,86,7987,f,f,t,t,20,f,2022-03-04 03:09:15-06,2022-02-25 01:09:15-06,2500,450,7
11293,sub_1KX6gKJMuPhqEMciQKogXoSh,-1,2022-02-28 10:30:11-06,,225,1427,t,t,t,t,10,t,2022-02-28 12:30:11-06,,0,0,3
11281,sub_1KX5GbJMuPhqEMcigQY3Xj7b,-1,2022-03-01 17:00:00-06,,214,1920,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11301,,-1,,,350,4294,f,t,t,t,6,f,,,0,0,0
11302,,-1,,,350,9064,f,t,t,t,6,f,,,0,0,0
11303,,-1,,,214,6146,f,t,t,t,6,f,,,0,0,0
11307,,-1,,,301,8534,f,t,t,t,6,f,,,0,0,0
11304,,-1,,,284,7739,f,t,t,t,6,f,,,0,0,0
11306,sub_1KX86zJMuPhqEMcikVXn6ibF,-1,2022-02-28 12:01:49-06,,157,7263,f,t,t,t,10,t,2022-02-28 14:01:49-06,,0,0,3
11308,,-1,,,301,9071,f,t,t,t,6,f,,,0,0,0
11309,,-1,,,302,8857,f,t,t,t,6,f,,,0,0,0
11310,sub_1KX8CxJMuPhqEMci4h6EiblU,-1,2022-02-28 12:07:58-06,,225,9074,f,t,t,t,10,t,2022-02-28 14:07:58-06,,0,0,3
11312,sub_1KX8DrJMuPhqEMci1dulNzWn,-1,2022-02-28 12:08:55-06,,157,3105,f,t,t,t,10,t,2022-02-28 14:08:55-06,,0,0,3
11311,sub_1KX8DxJMuPhqEMcivoLkErjX,-1,2022-02-28 12:09:01-06,,369,9073,t,t,t,f,10,t,2022-02-28 14:09:01-06,,0,0,3
11313,sub_1KX8FNJMuPhqEMciVUY1itVi,-1,2022-03-04 12:10:29-06,,350,9076,f,t,t,t,20,f,2022-03-04 14:10:29-06,2022-02-25 12:10:29-06,700,126,7
9759,sub_1KVHdcJMuPhqEMciZxySWKoo,-1,2022-05-25 10:47:51-05,,233,7814,f,t,t,t,7,t,2022-02-25 11:47:51-06,,0,0,89
11315,,-1,,,157,9080,f,t,t,t,6,f,,,0,0,0
11314,sub_1KX8HlJMuPhqEMci3PxtEbxz,-1,2022-02-28 12:12:57-06,,302,4564,t,t,t,t,10,t,2022-02-28 14:12:57-06,,0,0,3
11316,,-1,,,157,9080,f,t,t,t,6,f,,,0,0,0
11317,,-1,,,301,9080,f,t,t,t,6,f,,,0,0,0
11268,sub_1KX4fVJMuPhqEMcicdKaHjVV,-1,2022-02-28 08:21:13-06,,157,8613,t,f,t,f,10,t,2022-02-28 10:21:13-06,,0,0,3
11283,sub_1KX5KOJMuPhqEMcitaDlR6Df,-1,2022-03-04 09:03:28-06,,340,5652,f,t,t,t,7,t,2022-03-04 11:03:28-06,,0,0,7
11344,sub_1KX9D7JMuPhqEMciNY6u3ZxL,-1,2022-03-01 17:00:00-06,,214,2789,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11343,,-1,,,172,9095,f,t,t,t,6,f,,,0,0,0
11333,sub_1KX8rVJMuPhqEMciPm9Z3d8u,-1,2022-02-28 12:49:53-06,,3,9090,f,t,t,t,10,t,2022-02-28 14:49:53-06,,0,0,3
11320,sub_1KX8PDJMuPhqEMci7R4caUjq,-1,2022-02-28 12:20:39-06,,72,5757,t,t,t,t,20,f,2022-02-27 14:20:39-06,2022-02-25 12:20:39-06,1000,150,1
11319,,-1,,,157,2,f,t,t,t,6,f,,,0,0,0
11360,,-1,,,348,9103,f,t,t,t,6,f,,,0,0,0
11342,sub_1KX97KJMuPhqEMciKGknrCal,-1,2022-03-01 17:00:00-06,,214,1852,t,f,t,t,10,t,2022-03-01 19:00:00-06,,0,0,4
11353,sub_1KX9hCJMuPhqEMcio39mHjUS,-1,2022-02-28 13:43:18-06,,374,5216,t,f,t,f,10,t,2022-02-28 15:43:18-06,,0,0,3
11340,sub_1KX94qJMuPhqEMciDlRPmado,-1,2022-03-04 13:03:40-06,,158,1275,f,t,t,t,20,f,2022-03-04 15:03:40-06,2022-02-25 13:03:40-06,3149,409,7
11330,sub_1KX8j6JMuPhqEMciJNT3OGE5,-1,2022-03-04 12:41:12-06,,185,4578,f,t,t,t,10,t,2022-03-04 14:41:12-06,,0,0,7
11363,sub_1KXANKJMuPhqEMci1o8DmdcJ,-1,2022-02-28 14:26:50-06,,301,8963,t,t,t,t,20,f,2022-02-27 16:26:50-06,2022-02-25 14:26:50-06,2000,260,1
11321,,-1,,,42,5662,f,t,t,t,6,f,,,0,0,0
11329,sub_1KX8kRJMuPhqEMciu6O7CteN,-1,2022-03-04 12:42:35-06,,158,7848,f,t,t,t,20,f,2022-03-04 14:42:35-06,2022-02-25 12:42:35-06,3499,455,7
11322,sub_1KX8VZJMuPhqEMciiXnUlmXX,-1,2022-03-25 12:27:13-06,,42,5662,f,t,t,t,20,f,2022-03-25 14:27:13-06,2022-02-25 12:27:13-06,999,150,28
11323,,-1,,,232,6447,f,t,t,t,6,f,,,0,0,0
11357,sub_1KX9sOJMuPhqEMci4konjc76,-1,2022-02-28 13:54:52-06,,374,2666,t,t,t,t,10,t,2022-02-28 15:54:52-06,,0,0,3
11337,sub_1KX908JMuPhqEMciFHaMPih1,-1,2022-02-26 12:58:48-06,,301,1275,f,t,t,t,7,f,2022-02-26 14:58:48-06,2022-02-25 12:58:48-06,0,0,1
11318,sub_1KX8M4JMuPhqEMciUwFRoHkj,-1,2022-02-28 12:17:24-06,,157,9080,t,t,t,t,7,t,2022-02-28 14:17:24-06,,0,0,3
11345,,-1,,,158,2956,f,t,t,t,6,f,,,0,0,0
11324,sub_1KX8cOJMuPhqEMcikVTTzh9s,-1,2022-03-04 12:34:16-06,,158,9084,f,t,t,t,20,f,2022-03-04 14:34:16-06,2022-02-25 12:34:16-06,3499,455,7
11325,,-1,,,301,7671,f,t,t,t,6,f,,,0,0,0
11326,,-1,,,158,7848,f,t,t,t,6,f,,,0,0,0
11327,,-1,,,301,7848,f,t,t,t,6,f,,,0,0,0
11346,,-1,,,157,9097,f,t,t,t,6,f,,,0,0,0
11328,sub_1KX8ixJMuPhqEMciDtLTDcbb,-1,2022-03-04 12:41:03-06,,158,9085,f,t,t,t,20,f,2022-03-04 14:41:03-06,2022-02-25 12:41:03-06,3499,455,7
11341,,-1,,,126,8046,f,t,t,t,6,f,,,0,0,0
11336,sub_1KX8yPJMuPhqEMcibctjrdtg,-1,2022-03-13 17:00:00-06,,2,2015,f,t,t,t,10,t,2022-03-13 19:00:00-06,,0,0,16
11332,sub_1KX8qVJMuPhqEMcioIyeVJh2,-1,2022-03-04 12:48:51-06,,172,7759,f,t,t,t,10,t,2022-03-04 14:48:51-06,,0,0,7
11334,,-1,,,301,9091,f,t,t,t,6,f,,,0,0,0
11338,sub_1KX8zyJMuPhqEMciQIKbghL2,-1,2022-03-04 12:58:38-06,,151,3,t,f,t,f,20,f,2022-03-04 14:58:38-06,2022-02-25 12:58:38-06,499,75,7
11349,sub_1KX9YOJMuPhqEMcioqMUHM92,-1,2022-03-04 13:34:11-06,,158,2956,t,f,t,t,20,f,2022-03-04 15:34:11-06,2022-02-25 13:34:11-06,3149,409,7
11335,sub_1KX8z7JMuPhqEMcio9kpKUww,-1,2022-03-04 12:57:45-06,,172,9093,f,t,t,t,10,t,2022-03-04 14:57:45-06,,0,0,7
11331,sub_1KX8wPJMuPhqEMciwYcx1dZk,-1,2022-02-28 12:54:57-06,,157,9088,f,t,t,t,7,t,2022-02-28 14:54:57-06,,0,0,3
11351,,-1,,,374,6671,f,t,t,t,6,f,,,0,0,0
11339,sub_1KX93yJMuPhqEMciYVn7KRHZ,-1,2022-03-04 13:02:46-06,,285,7090,f,t,t,t,20,f,2022-03-04 15:02:46-06,2022-02-25 13:02:46-06,6000,1080,7
11352,,-1,,,301,7863,f,t,t,t,6,f,,,0,0,0
11347,sub_1KX9NhJMuPhqEMciW8Di6cYD,-1,2022-02-28 13:23:09-06,,369,9081,t,f,t,f,10,t,2022-02-28 15:23:09-06,,0,0,3
11348,,-1,,,301,8396,f,t,t,t,6,f,,,0,0,0
11350,,-1,,,350,2814,f,t,t,t,6,f,,,0,0,0
11361,,-1,,,301,3739,f,t,t,t,6,f,,,0,0,0
